type	geneStart	geneEnd	tag	description
CDS	1832000	1832953	HVO_1985	ABC-type transport system ATP-binding protein
CDS	1832950	1833735	HVO_1986	ABC-type transport system permease protein
CDS	1833881	1834780	HVO_1987	signal peptide peptidase SppA
CDS	1834767	1835816	HVO_1988	uncharacterized protein
CDS	1836031	1836627	HVO_1989	tRNA (pseudouridine(54)-N(1))-methyltransferase
CDS	1837331	1838560	HVO_1991	ABC-type transport system periplasmic substrate-binding protein
CDS	1838678	1838872	HVO_1992	cold shock protein
CDS	1839125	1839742	HVO_1993	putative S-adenosylmethionine-dependent methyltransferase
CDS	1839773	1840531	HVO_1994	uncharacterized protein
CDS	1840609	1841340	HVO_1995	uncharacterized protein
CDS	1841386	1841982	HVO_1996	NUDIX family hydrolase
CDS	1842074	1842847	HVO_1997	Abi/CAAX family protein
CDS	1842896	1844767	HVO_1998	transport protein (probable substrate arsenite/antimonite)
CDS	1844851	1846359	HVO_1999	transducer protein Htr7
CDS	1846356	1846637	HVO_2000	uncharacterized protein
CDS	1846826	1848376	HVO_2001	tRNA-guanine(15) transglycosylase
CDS	1848449	1848724	HVO_2002	ArsR family transcription regulator
CDS	1848816	1849109	HVO_2003	uncharacterized protein
CDS	1849160	1850023	HVO_2004	serine O-acetyltransferase
CDS	1850066	1850212	HVO_2005	uncharacterized protein
CDS	1850276	1852315	HVO_2006	uncharacterized protein
CDS	1853232	1853693	HVO_2007	FMN-binding domain protein
CDS	1853807	1855564	HVO_2008	archaeosine synthase
CDS	1855802	1856071	HVO_2009	uncharacterized protein
CDS	1856174	1856482	HVO_2010	homolog to phage PhiH1 repressor protein
CDS	1856667	1857056	HVO_2011	uncharacterized protein
CDS	1858184	1858579	HVO_2012	receiver box response regulator
CDS	1858707	1859891	HVO_2013	"FtsZ family protein CetZ, type III"
CDS	1860015	1860512	HVO_2014	small CPxCG-related zinc finger protein
CDS	1860594	1861631	HVO_2015	uncharacterized protein
CDS	1861770	1862669	HVO_2016	uncharacterized protein
CDS	1862777	1864156	HVO_2017	uncharacterized protein
CDS	1864256	1864615	HVO_2018	uncharacterized protein
CDS	1864886	1865158	HVO_2019	PRC domain protein
CDS	1865741	1866544	HVO_2020	DUF502 family protein
CDS	1866807	1867007	HVO_2021	uncharacterized protein
CDS	1867278	1867883	HVO_2022	uncharacterized protein
CDS	1867948	1868175	HVO_2023	uncharacterized protein
CDS	1868835	1870061	HVO_2024	uncharacterized protein
CDS	1870301	1871404	HVO_2025	receiver/sensor box protein
CDS	1871507	1871686	HVO_2026	uncharacterized protein
CDS	1871717	1872109	HVO_2027	DoxX domain protein
CDS	1872299	1872502	HVO_2028	"lipoprotein, putative"
CDS	1872530	1874488	HVO_2030	HTR-like protein
CDS	1874485	1874946	HVO_2029	Lrp/AsnC family transcription regulator
CDS	1875211	1876422	HVO_2031	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
CDS	1876480	1878048	HVO_2032	ABC-type transport system ATP-binding protein (probable substrate sugar)
CDS	1878045	1879175	HVO_2033	ABC-type transport system permease protein (probable substrate sugar)
CDS	1879172	1880227	HVO_2034	ABC-type transport system permease protein (probable substrate sugar)
CDS	1880343	1881461	HVO_2035	TrmB family transcription regulator
CDS	1881529	1881720	HVO_2036	uncharacterized protein
CDS	1882056	1882382	HVO_2037	DUF2078 family protein
CDS	1882530	1882706	HVO_2037B	uncharacterized protein
CDS	1882817	1883035	HVO_2037A	uncharacterized protein
CDS	1883147	1884325	HVO_2038	ABC-type transport system periplasmic substrate-binding protein
CDS	1884634	1885161	HVO_2039	uncharacterized protein
CDS	1885450	1886370	HVO_2040	GalE family epimerase/dehydratase
CDS	1886684	1887007	HVO_2041	uncharacterized protein
CDS	1888354	1889583	HVO_2042	Orc1-type DNA replication protein
CDS	1890204	1890875	HVO_2043	"putative glycosyltransferase, type 1"
CDS	1890935	1891897	HVO_2044	intein-related probable LAGLIDADG endonuclease I-EndH
CDS	1892176	1892412	HVO_2045	uncharacterized protein
CDS	1892437	1893654	HVO_2046	low-salt glycan biosynthesis sulfotransferase Agl7
CDS	1893837	1894727	HVO_2047	uncharacterized protein
CDS	1894729	1895808	HVO_2048	low-salt glycan biosynthesis hexosyltransferase Agl9
CDS	1895852	1896775	HVO_2049	low-salt glycan biosynthesis hexosyltransferase Agl10
CDS	1897872	1899221	HVO_2051	ISH5-type transposase ISHvo11
CDS	1899299	1901059	HVO_2052	uncharacterized protein
CDS	1901184	1902320	HVO_2053	low-salt glycan biosynthesis hexosyltransferase Agl5
CDS	1902561	1903727	HVO_2054	ISH3-type transposase ISH51
CDS	1903778	1905196	HVO_2055	putative low-salt glycan biosynthesis flippase Agl15
CDS	1905450	1905920	HVO_2056	"dTDP-4-dehydrorhamnose 3,5-epimerase"
CDS	1905983	1907056	HVO_2057	glucose-1-phosphate thymidylyltransferase Agl11
CDS	1907059	1907238	HVO_2057A	small CPxCG-related zinc finger protein
CDS	1907226	1908128	HVO_2058	dTDP-4-dehydrorhamnose reductase
CDS	1908182	1909114	HVO_2059	"dTDP-glucose 4,6-dehydratase"
CDS	1909115	1909585	HVO_2060	low-salt glycan biosynthesis protein Agl8
CDS	1909651	1910892	HVO_2061	low-salt glycan biosynthesis hexosyltransferase Agl6
CDS	1911379	1911816	HVO_2062	pilin PilA
CDS	1912502	1912663	HVO_2063	uncharacterized protein
CDS	1912946	1913440	HVO_2064	uncharacterized protein
CDS	1913587	1913850	HVO_2065	uncharacterized protein
CDS	1914011	1915219	HVO_2066	uncharacterized protein
CDS	1915383	1916003	HVO_2067	TetR family transcription regulator
CDS	1916182	1917294	HVO_2068	"FtsZ family protein CetZ, type III"
CDS	1917415	1919934	HVO_2069	RND superfamily permease
CDS	1919938	1921572	HVO_2070	uncharacterized protein
CDS	1921888	1923462	HVO_2071	uncharacterized protein
CDS	1923913	1926396	HVO_2072	S-layer glycoprotein
CDS	1926766	1927521	HVO_2073	TrmB family transcription regulator
CDS	1928195	1929772	HVO_2074	uncharacterized protein
CDS	1930351	1930929	HVO_2076	uncharacterized protein
CDS	1930885	1932135	HVO_2075	IS1341-type transposase ISHvo23
CDS	1932444	1932884	HVO_2077	uncharacterized protein
CDS	1932956	1933816	HVO_2078	DUF304 domain protein
CDS	1933890	1936142	HVO_2079	RND superfamily permease
CDS	1936171	1937793	HVO_2080	uncharacterized protein
CDS	1938053	1941178	HVO_2081	pectin lyase domain protein
CDS	1941436	1942626	HVO_2082	uncharacterized protein
CDS	1942628	1943305	HVO_2083	ABC-type transport system ATP-binding protein (probable substrate macrolides)
CDS	1943302	1944444	HVO_2084	ABC-type transport system permease protein (probable substrate macrolides)
CDS	1944472	1945272	HVO_2085	UbiA prenyltransferase domain protein
CDS	1945564	1947240	HVO_2086	sensor box histidine kinase
CDS	1947682	1949784	HVO_2087	glycoside hydrolase family protein
CDS	1950195	1952432	HVO_2088	glycoside hydrolase family protein
CDS	1952583	1952957	HVO_2089	uncharacterized protein
CDS	1954168	1955493	HVO_2091	pyridoxal phosphate-dependent aminotransferase
CDS	1955740	1956543	HVO_2092	IclR family transcription regulator
CDS	1956917	1958386	HVO_2093	putative NhaC-type sodium/proton antiporter
CDS	1958400	1959647	HVO_2094	ABC-type transport system periplasmic substrate-binding protein
CDS	1959773	1960786	HVO_2095	NADPH:quinone reductase
CDS	1960956	1961600	HVO_2096	homolog to NAD-dependent epimerase/dehydratase
CDS	1961684	1962892	HVO_2097	major facilitator superfamily transport protein
CDS	1963002	1963151	HVO_2098	uncharacterized protein
CDS	1963459	1964253	HVO_2099	dioxygenase family protein
CDS	1964595	1964771	HVO_2100	uncharacterized protein
CDS	1964788	1965069	HVO_2101	phosphocarrier protein HPr
CDS	1965302	1965763	HVO_2102	phosphotransferase system component IIA
CDS	1965879	1967369	HVO_2103	phosphotransferase system component IIC
CDS	1967493	1967789	HVO_2104	phosphotransferase system component IIB
CDS	1967896	1968573	HVO_2105	triosephosphate isomerase
CDS	1968602	1969378	HVO_2106	DeoC family aldolase
CDS	1969381	1969806	HVO_2107	UPF0047 family protein
CDS	1970018	1970779	HVO_2108	IclR family transcription regulator
CDS	1971127	1972587	HVO_2109	homolog to xylulose kinase
CDS	1973308	1974072	HVO_2110	IclR family transcription regulator
CDS	1974142	1975152	HVO_2111	4-hydroxythreonine-4-phosphate dehydrogenase
CDS	1975149	1976387	HVO_2112	DUF1537 family protein
CDS	1976493	1977920	HVO_2113	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
CDS	1978054	1978989	HVO_2114	homolog to 4-hydroxy-tetrahydrodipicolinate synthase
CDS	1979250	1980047	HVO_2115	putative oxidoreductase (aldo-keto reductase family protein)
CDS	1980207	1981151	HVO_2116	ABC-type transport system permease protein (probable substrate sugar)
CDS	1981148	1982068	HVO_2117	ABC-type transport system permease protein (probable substrate sugar)
CDS	1982189	1983292	HVO_2118	ABC-type transport system ATP-binding protein (probable substrate sugar)
CDS	1983304	1984137	HVO_2119	uncharacterized protein
CDS	1984201	1985358	HVO_2120	uncharacterized protein
CDS	1985891	1986100	HVO_2121	uncharacterized protein
CDS	1986097	1987203	HVO_2122	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	1987200	1988276	HVO_2123	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	1988273	1989277	HVO_2124	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	1989279	1990238	HVO_2125	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	1990314	1992035	HVO_2126	ABC-type transport system periplasmic substrate-binding protein (probable substrate dipeptide/oligopeptide)
CDS	1992248	1993510	HVO_2127	M20 family amidohydrolase (homolog to indole-3-acetyl-aspartate hydrolase)
CDS	1993640	1994896	HVO_2128	amidase (hydantoinase/carbamoylase family)
CDS	1994893	1995492	HVO_2129	uncharacterized protein
CDS	1995516	1996334	HVO_2130	IclR family transcription regulator
CDS	1996962	1997831	HVO_2131	"fructose-1,6-bisphosphatase"
CDS	1998144	1998422	HVO_2132	uncharacterized protein
CDS	1998477	1999643	HVO_2133	Orc1-type DNA replication protein
CDS	1999777	2000010	HVO_2134	DUF2249 family protein
CDS	2000143	2001483	HVO_2135	uncharacterized protein
CDS	2001515	2001814	HVO_2136	uncharacterized protein
CDS	2001976	2002281	HVO_2137	cupin 2 barrel domain protein
CDS	2002317	2002931	HVO_2138	uncharacterized protein
CDS	2003173	2003493	HVO_2139	uncharacterized protein
CDS	2003736	2004002	HVO_2140	uncharacterized protein
CDS	2004170	2005249	HVO_2141	"nitrite reductase, copper-containing"
CDS	2005419	2005571	HVO_2142	small CPxCG-related zinc finger protein
CDS	2005712	2006071	HVO_2143	DUF2249 family protein
CDS	2006104	2007294	HVO_2144	alternative heme synthase AhbD
CDS	2007380	2007946	HVO_2145	halocyanin
CDS	2008043	2008540	HVO_2146	uncharacterized protein
CDS	2009548	2011830	HVO_2147	homolog to nitric oxide reductase subunit B
CDS	2011948	2012268	HVO_2148	TIGR03995 family protein
CDS	2012303	2012953	HVO_2149	uncharacterized protein
CDS	2013157	2013354	HVO_2149A	XapX family protein
CDS	2013419	2014540	HVO_2150	halocyanin
CDS	2014697	2015338	HVO_2151	HTH-10 family transcription regulator
CDS	2015342	2015710	HVO_2152	HTH domain protein
CDS	2015968	2017125	HVO_2153	putative copper-containing oxidoreductase
CDS	2017239	2018687	HVO_2154	phosphomethylpyrimidine synthase
CDS	2018805	2019839	HVO_2155	homolog to sodium/calcium antiporter
CDS	2019911	2020816	HVO_2156	UspA domain protein
CDS	2020905	2021102	HVO_2157	uncharacterized protein
CDS	2021222	2023477	HVO_2158	malic enzyme (NADP)
CDS	2023654	2023944	HVO_2159	uncharacterized protein
CDS	2025177	2031950	HVO_2160	uncharacterized protein
CDS	2032071	2033150	HVO_2161	uncharacterized protein
CDS	2033187	2033714	HVO_2162	DUF457 family protein
CDS	2033868	2034617	HVO_2163	ABC-type transport system ATP-binding protein
CDS	2034610	2035845	HVO_2164	ABC-type transport system permease protein
CDS	2035838	2037127	HVO_2165	ABC-type transport system permease protein
CDS	2037202	2037477	HVO_2166	uncharacterized protein
CDS	2037478	2038389	HVO_2167	uncharacterized protein
CDS	2038488	2039477	HVO_2168	AAA-type ATPase (MoxR subfamily)
CDS	2039493	2040533	HVO_2169	uncharacterized protein
CDS	2040530	2041024	HVO_2170	uncharacterized protein
CDS	2041043	2042470	HVO_2171	DUF58 family protein
CDS	2042687	2044912	HVO_2172	uncharacterized protein
CDS	2044974	2045978	HVO_2173	DUF1616 family protein
CDS	2046170	2046817	HVO_2174	uncharacterized protein
CDS	2046853	2048817	HVO_2175	Smc-like protein Sph3
CDS	2049252	2049452	HVO_2176	uncharacterized protein
CDS	2049729	2050007	HVO_2177	ubiquitin-like modifier protein SAMP3
CDS	2050009	2050266	HVO_2178	ubiquitin-like protein
CDS	2050263	2050733	HVO_2179	uncharacterized protein
CDS	2050770	2051465	HVO_2180	ABC-type transport system permease protein
CDS	2051466	2051804	HVO_2181	ABC-type transport system accessory transmembrane protein
CDS	2051881	2052600	HVO_2182	uncharacterized protein
CDS	2052655	2054586	HVO_2183	aldehyde ferredoxin oxidoreductase
CDS	2054713	2054970	HVO_2184	"MerP, putative"
CDS	2055102	2055935	HVO_2186	DICT domain protein
CDS	2056014	2057096	HVO_2187	TIGR01210 family protein
CDS	2057607	2058281	HVO_2188	phosphoribosylformylglycinamidine synthase subunit PurQ
CDS	2058283	2058534	HVO_2189	phosphoribosylformylglycinamidine synthase subunit PurS
CDS	2058817	2060238	HVO_2190	gluconate permease
CDS	2060384	2061367	HVO_2191	formyltetrahydrofolate deformylase
CDS	2061444	2061659	HVO_2192	uncharacterized protein
CDS	2061701	2062720	HVO_2193	phosphoribosylaminoimidazole-succinocarboxamide synthase
CDS	2062859	2063617	HVO_2194	Sir2-type NAD-dependent protein deacetylase
CDS	2063627	2065360	HVO_2195	adaptive-response sensory-kinase
CDS	2065360	2065668	HVO_2196	HTR-like protein
CDS	2065693	2066115	HVO_2197	uncharacterized protein
CDS	2066232	2067599	HVO_2198	"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2"
CDS	2067601	2068149	HVO_2199	DUF457 family protein
CDS	2068282	2068887	HVO_2200	DUF457 family protein
CDS	2068924	2070099	HVO_2201	"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1"
CDS	2070415	2071035	HVO_2202	2-phospho-L-lactate guanylyltransferase
CDS	2071042	2071836	HVO_2203	uncharacterized protein
CDS	2071805	2072992	HVO_2204	"FtsZ family protein CetZ, type III"
CDS	2073204	2074109	HVO_2205	arNOG06768 family NADH-binding domain protein
CDS	2074256	2074501	HVO_2206	uncharacterized protein
CDS	2074586	2075179	HVO_2207	thymidylate kinase
CDS	2075199	2075519	HVO_2208	uncharacterized protein
CDS	2075659	2076705	HVO_2209	putative branched-chain amino acid dehydrogenase E1 component alpha subunit
CDS	2076722	2076955	HVO_2210	Lrp/AsnC family transcription regulator
CDS	2077064	2077747	HVO_2211	TrkA domain protein
CDS	2077750	2077986	HVO_2212	Lrp/AsnC family transcription regulator
CDS	2078046	2078543	HVO_2213	uncharacterized protein
CDS	2078874	2081267	HVO_2214	transducer protein Htr36
CDS	2081381	2081557	HVO_2215	uncharacterized protein
CDS	2081587	2081925	HVO_2216	uncharacterized protein
tRNA	2082040	2082124	HVO_3047	tRNA-Leu
CDS	2082166	2082510	HVO_2218	uncharacterized protein
CDS	2082520	2082735	HVO_2219	uncharacterized protein
CDS	2082802	2085363	HVO_2220	transducer protein Htr38
CDS	2085478	2086821	HVO_2221	uncharacterized protein
CDS	2086870	2087388	HVO_2222	CYPL-type peptidylprolyl isomerase
CDS	2087596	2088573	HVO_2223	transport protein (probable sodium-dependent antiporter)
CDS	2088664	2088900	HVO_2224	DUF2892 family protein
CDS	2088987	2090012	HVO_2225	AstE family protein
CDS	2090082	2091164	HVO_2226	putative phosphoribosyltransferase (homolog to anthranilate phosphoribosyltransferase)
CDS	2091273	2092316	HVO_2227	siroheme decarboxylase AhbA
CDS	2092375	2093244	HVO_2228	PHP domain protein
CDS	2093381	2094415	HVO_2229	flavin-containing amine-oxidoreductase
CDS	2094572	2095312	HVO_2230	HAD superfamily hydrolase
CDS	2095309	2096085	HVO_2231	putative oxidoreductase (aldo-keto reductase family protein)
CDS	2096172	2096876	HVO_2232	KaiC-type circadian clock protein CirD
CDS	2096887	2097303	HVO_2233	uncharacterized protein
CDS	2097367	2097768	HVO_2234	peptide methionine sulfoxide reductase MsrB (R-form specific)
CDS	2097818	2098270	HVO_2235	uncharacterized protein
CDS	2098267	2098575	HVO_2236	ArsR family transcription regulator
CDS	2098773	2099213	HVO_2237	uncharacterized protein
CDS	2099463	2099735	HVO_2238	uncharacterized protein
CDS	2099874	2100302	HVO_2239	UspA domain protein
CDS	2100423	2101256	HVO_2240	uncharacterized protein
CDS	2101353	2101568	HVO_2241	uncharacterized protein
CDS	2101717	2102325	HVO_2242	translation initiation factor aIF-2 beta subunit / probable RNA-binding protein
CDS	2102464	2102682	HVO_2243	uncharacterized protein
CDS	2102738	2103457	HVO_2244	fumarylacetoacetase family protein
CDS	2103547	2103786	HVO_2245	uncharacterized protein
CDS	2103783	2103971	HVO_2246	uncharacterized protein
CDS	2103968	2104810	HVO_2247	mvp-type potassium channel superfamily protein
CDS	2104893	2105708	HVO_2248	uncharacterized protein
CDS	2105839	2107227	HVO_2249	xanthine/uracil permease family transport protein
CDS	2107402	2107947	HVO_2250	"purine phosphoribosyltransferase (adenine phosphoribosyltransferase, xanthine-guanine phosphoribosyltransferase)"
CDS	2108017	2109711	HVO_2251	L-lactate permease
CDS	2110297	2111463	HVO_2252	ISH3-type transposase ISH51
CDS	2112703	2113782	HVO_2253	uncharacterized protein
CDS	2113851	2114561	HVO_2254	uncharacterized protein
CDS	2114657	2115367	HVO_2255	uncharacterized protein
CDS	2115430	2116818	HVO_2256	DUF262 family protein
CDS	2116907	2117077	HVO_2257	uncharacterized protein
CDS	2117186	2117695	HVO_2258	uncharacterized protein
CDS	2117697	2118632	HVO_2259	XerC/D-like integrase
CDS	2118646	2118960	HVO_2260	uncharacterized protein
CDS	2119332	2119541	HVO_2261	uncharacterized protein
CDS	2119545	2119757	HVO_2262	uncharacterized protein
CDS	2119911	2122316	HVO_2263	uncharacterized protein
CDS	2122480	2122746	HVO_2264	uncharacterized protein
CDS	2122933	2123286	HVO_2265	uncharacterized protein
CDS	2123279	2124760	HVO_2266	uncharacterized protein
CDS	2124744	2125901	HVO_2267	uncharacterized protein
CDS	2126072	2126614	HVO_2268	TATA-binding transcription initiation factor
CDS	2126758	2128980	HVO_2269	type I site-specific deoxyribonuclease subunit RmeR
CDS	2128977	2130371	HVO_2270	type I restriction-modification system DNA-methyltransferase RmeM
CDS	2130371	2131603	HVO_2271	type I site-specific deoxyribonuclease subunit RmeS
CDS	2131833	2132333	HVO_2272	uncharacterized protein
CDS	2132333	2133265	HVO_2273	XerC/D-like integrase
CDS	2133277	2133417	HVO_2274	uncharacterized protein
CDS	2133442	2133813	HVO_2274A	uncharacterized protein
